,X,Y,Z
1,8.777487754869938,3.1507760617006326,163.22148843175006
2,8.74081450688417,3.158580973710798,163.2873614373356
3,8.705385637353476,3.1790172585637007,163.3549677173541
4,8.672411400580078,3.200546322337265,163.4240756290444
5,8.64551390601279,3.214099530699812,163.49419920892382
6,8.628664238143399,3.2162088251994834,163.57236782732915
7,8.628651732630118,3.2092938962887794,163.67690567959855
8,8.645874236919251,3.199312391541096,163.77255757205194
9,8.675847086612851,3.1933966355202363,163.85301929320119
10,8.712729471903996,3.1917133220180576,163.93159159881023
11,8.754892298061126,3.194282399321336,164.0136797377231
12,8.793944953946587,3.2044936029842472,164.10416161501294
13,8.820105625529795,3.214400333882464,164.1981199493715
14,8.830924188531565,3.221694178686232,164.30299286267817
15,8.825608537812107,3.2262631282690752,164.3992448059437
16,8.807672901132413,3.2301444824736594,164.49114519073814
17,8.77886393345806,3.240309057635358,164.5790018866628
18,8.751797698436516,3.2602713155801792,164.66677644552522
19,8.727643955672377,3.284997178208146,164.75550937820864
20,8.711632682260595,3.3042793386855513,164.82935565957925
21,8.702655350794902,3.313546852392259,164.9100238579646
22,8.700969134991404,3.3145665647051086,164.98731971873926
23,8.711050355316557,3.3096347121734224,165.05720826578974
24,8.722108157320108,3.3068696365468013,165.12031853591063
25,8.73531819843371,3.3068912452561117,165.1752015521161
26,8.747521893732074,3.3090783127289725,165.24030555312203
27,8.759652537089794,3.3125025393897793,165.31569870158762
28,8.765053088448738,3.311713424180244,165.40502480655522
29,8.770660118596231,3.304207096958857,165.49165977278452
30,8.780477887892184,3.296838875362716,165.5688568952203
31,9.026781286473005,3.9146050740645406,166.2894152879404
32,9.251935276088183,4.474399213689425,166.93715438179288
33,9.46122508904642,4.979931775189052,167.6810381743134
34,9.657297003097767,5.433361208438554,168.34265285283223
35,9.840852996791188,5.836357365427014,168.9892639862033
36,10.011223032430301,6.190498038927771,169.5409855123418
37,10.168461268282766,6.498784876549632,170.17128289920305
38,10.320135454687962,6.76545325140382,170.9124857653984
39,10.46087903774331,6.991045476194275,171.56690026400253
