,X,Y,Z
1,-1.1751068127546409,0.24113033224624747,-0.12969159484416615
2,-1.2384179153520789,0.28085783532493558,-0.14733352083794493
3,-1.230135712105269,0.25814250616997647,-0.12411795343610166
4,-1.2288496042288499,0.26853431121793281,-0.12955517383220716
5,-1.2337154194362698,0.34971642112811741,-0.101387730687172
6,-1.1375838861543133,0.32623017499534579,-0.14968616593556483
7,-0.98074381205465355,0.29030815098271834,-0.19045490853456393
8,-0.9489303965720447,0.33526856027798635,-0.21644387135114584
9,-0.96430725152228525,0.39484002121268547,-0.22769959603902201
10,-0.99811487985353953,0.40536483607963869,-0.29140813907405416
11,-1.0000700121026669,0.386273002872219,-0.36211735263860589
12,-1.0533926619801715,0.41320983535305955,-0.36100252369036134
13,-1.0828247883426887,0.44711336392858891,-0.39613838776177701
14,-1.0241152365569621,0.47163364501621241,-0.37423709667932137
15,-0.96347742131339553,0.4845096743895807,-0.37433308235530305
16,-0.94605393115855629,0.48036235484453127,-0.35800616512440619
17,-0.95628771328427065,0.4636958133541782,-0.27965002566543262
18,-0.93850978357580095,0.43477818254773304,-0.23946169553119567
19,-0.95104307695661894,0.40777020101891215,-0.21590722888036673
20,-1.0052096768231118,0.43205259037726695,-0.18022017375048982
21,-1.0179912412101757,0.4096405683877995,-0.18275661909059515
22,-0.96993140416019163,0.39316701164870271,-0.2258867909149096
23,-0.97556304684665751,0.38666777269913077,-0.22088578612217447
24,-1.0143440673209656,0.40873816502099181,-0.21823167213743666
25,-1.0885628191953951,0.39692917985526721,-0.23704334213979728
26,-1.0403035624993753,0.35656231587521692,-0.23909964160596076
27,-1.0445067738559151,0.32818109001306639,-0.26029889135086748
28,-1.1116813861179242,0.34402742675617271,-0.26734905623153438
29,-1.1369071630062442,0.37180025040292719,-0.29361292657434568
30,-1.0878868972408433,0.34379360852856267,-0.29582335426785278
31,-0.9488049736103239,0.32000301817765275,-0.26118836062680195
32,-0.85561011606437232,0.30470670603975858,-0.24576656374052241
33,-0.73104077210158613,0.28260119651082749,-0.2401045374283477
34,-0.61781250436206703,0.24840918726978312,-0.24436603892436182
35,-0.56351202398551303,0.19957808410765665,-0.25872955610058668
36,-0.51997081066661011,0.19843477118978203,-0.23550041425368207
37,-0.47948163583232639,0.22339339943800218,-0.21549317524822165
38,-0.38624368905777073,0.19415861014754365,-0.16980200697149783
39,-0.33353085218595413,0.24568348132182871,-0.14657109581996863
40,-0.25522840015320392,0.22897875504781751,-0.10490765398903612
41,-0.23758655648668836,0.2205984454616019,-0.097547579117458483
42,-0.15020229139202423,0.20922047598130766,-0.040724034064636427
43,-0.12322435310764424,0.27977489153575852,0.030616452509727665
44,-0.1061015295097878,0.46262703698042151,0.15464919747928363
45,-0.055945243587416149,0.59187631874534019,0.3913393597749355
46,0.0086069339610821416,0.71616017142219013,0.56358582775417077
47,0.15783898681946718,0.80216361152024018,0.76261634203966366
48,0.25073930804918976,0.82855755386077612,0.931465186996979
49,0.3504510875675666,0.94031065537230885,1.5469823985742757
50,0.52879604423144455,0.92507164235150108,1.6425053590984575
51,0.6421251661041798,0.87950444664513228,1.5710058565368712
52,0.7246567818293681,0.76631868754164501,1.1528230486845583
53,0.72440114732022032,0.66139968538972793,0.71436280680552144
54,0.51029006862078896,0.72900697207779075,0.52406988019575707
55,0.2903797798256984,0.70649887123743715,0.41111047276043422
56,-0.0055942740186292195,0.69088554197755236,0.38393756361888798
57,-0.16060238497439561,0.70664467741991022,0.13163960914875972
58,-0.082113865882205594,0.56704932075908054,-0.23661295436452967
59,0.15922517702735872,0.38116087119251807,-0.61650235365338091
60,0.40994910779505944,0.19423790735800184,-1.0381815285705471
61,0.51936977785351146,0.04058538564176839,-1.355939705152176
62,0.39238653545019653,0.023086016865953241,-1.4448563536940053
63,0.27227339138691564,0.13991882684506995,-1.1371214480044021
64,0.002348880608600723,0.5587639973868761,-1.4697808291373917
65,-0.4574989846525388,0.54510872464048488,-1.8832940499072262
66,-0.72224956563437637,0.33517121088108404,-1.8814303521402334
67,-0.9857607462245207,0.18571396063574852,-1.6643366738957663
68,-1.0522015485716656,0.018456298887404188,-1.8924182501281486
69,-1.2292003200180144,-0.13170218354238816,-1.7358288644289406
70,-0.82911313271806497,-0.38404072076135387,-1.7602240130645956
71,0.53458176209217345,-0.85930010202471063,-1.6650944108964296
72,-0.57284291692935119,-0.75367380529153172,-1.9658228755202281
73,-1.6736266420519228,-0.65007121816911795,-2.5470897694123256
74,-2.4539796401022151,-0.7539718582122541,-2.2203835278050352
75,-2.9056757164593483,-1.1158118953784055,-1.4187740344402346
76,-3.2981238245624755,-1.5254700300537563,-0.67197622960499537
77,-3.9523632156342283,1.8633756016961938,-0.080196055569016877
78,-3.7131410553036917,1.5638791411978268,0.85281908880298651
79,-3.4851830943960636,0.68577886229730622,2.5848009499903739
80,-2.4201146861834619,1.7899641799356196,2.8546196930765628
81,-1.0680870536818439,0.67078382413257542,2.0247613298549254
82,0.21461899539163487,-0.87503396694706748,1.5510891072921016
83,0.078739237964800424,-0.98609723110019187,1.5521710826543398
84,-0.85861521897659943,-0.46929810198048982,2.4278422145226148
85,0.066237085868043666,0.16560118142846747,1.4000135310560289
86,-0.2514708976101967,-0.60097196811734688,0.68700227633590139
87,-0.29398978337106074,1.6091019765205328,-0.52251017939793698
88,-1.5898584331348726,-0.2646382114885486,-1.3531351516103189
89,-2.9850863005500909,0.63376537940092526,-1.1116124446388902
90,-3.0899407137166799,-0.95774483456927539,0.39200165303745926
91,-2.008444698538538,-0.55448925350785183,0.17521793085898985
