,X,Y,Z
1,14.17019579720884,17.096497987678887,159.42979324007288
2,13.989976106747976,17.775556634729593,158.9850259728444
3,13.821613844622341,18.078885320459943,158.33362200004458
4,13.737174723781099,18.04303142319004,157.9358488970962
5,13.69208657779409,17.768513292258373,157.75457760576018
6,13.573634686376566,17.282583301489517,157.62283282195907
7,13.34601469369582,16.664691129546124,157.47757257895256
8,13.044397311860243,16.125518952823903,157.39716846069751
9,12.721697908525007,15.814739068943148,157.42123015193437
10,12.40450587673562,15.432355477204235,157.4913613393626
11,12.094136740349782,15.064414930598621,157.6230323495508
12,11.779264228075148,14.678626491764105,157.7582877754768
13,11.451427349150208,14.241818457316564,157.82510253950767
14,11.124725621730835,13.76067606265314,157.7913378915509
15,10.837767708507299,13.3182641501775,157.6397863862916
16,10.6104570261077,12.946375228320917,157.3588944866365
17,10.431831013131774,12.726794585169614,157.0108472150701
18,10.27816445458161,12.670160761888992,156.64360424742796
19,10.110743660654501,12.673262126594183,156.30235645050158
20,9.876522539158653,12.628115425811385,155.99508452309664
21,9.528091927830072,12.467675475150372,155.731607095232
22,9.02542412578903,12.190942295417997,155.56119321975322
23,8.389992584576934,11.7885207441885,155.45706351321905
24,7.619315595931752,11.285099196420305,155.40926201836345
25,6.737821665850596,10.698739628337341,155.37785686425445
26,5.75686630315461,10.031354383746814,155.32899900379027
27,4.708785558518273,9.31574983408913,155.2756247896577
28,3.645425526789699,8.594047089338234,155.21198495991038
29,2.6271657375529167,7.925184052791248,155.14947557689925
30,1.7189745623429944,7.364477051927448,155.1143412883522
31,0.0,6.887098284622537,155.11621848545593
32,0.0,6.470400128853592,155.15155406200176
33,0.0,6.0753519770406905,155.1999657497094
34,0.0,5.646642725057576,155.23078581312615
35,0.0,5.0763735465234525,155.22066757946013
36,0.0,4.169604321766251,155.12417808944187
37,0.0,2.876059426672598,154.93532330645067
38,1.0064379692494343,1.2163259570113203,154.63760979682672
39,1.5624101454583554,0.0,154.23012844707893
40,2.2628634853900556,-2.4316078867565376,153.71558639290248
41,3.078695133282122,-4.027746784310087,153.1179116867214
42,3.9603335027081283,-5.33930222904806,152.45129289915172
43,4.8527148749393305,-6.417268793993644,151.74669396486325
44,5.7198842939817185,-7.484965555063496,151.05171014611915
45,6.572403634593188,-8.76427209824152,150.35497252275275
46,7.4496566490500085,-10.389865133697743,149.6188542857036
47,8.397904977972209,-12.37240445000641,148.78413808628477
48,9.486387298148056,-14.556492438260195,147.8172060444869
