,X,Y,Z
1,0.70517239598710013,-1.2443106880474097,2.8322834514837911
2,-1.6452188725399726,1.5772600860984678,1.9371171283307724
3,-2.5774577556142626,1.7705354536885038,0.10723994850821228
4,-1.5082646965905453,-0.90294461684500682,-0.45574842475649469
5,-0.79161090659366495,1.4187919196905865,-1.0485486159705601
6,-1.1319239997801431,1.578290350868345,-1.2019575191290084
7,-2.1094132036235735,-1.7886562503677146,-1.221515485153569
8,-1.8364389446245708,-0.84612329918123041,-0.23823168112634718
9,-1.0136857762053104,-0.3833962767568968,-0.056045200894939029
10,-0.85885809096383481,-0.49659849443106774,0.17155589725262033
11,0.22243112075078741,-1.0078778264351154,0.25462395581162767
12,1.3820648240551439,-1.1758903198456963,0.49781349790177387
13,1.5634385250172071,-1.0904967963300893,0.040002778719506082
14,1.4188611511765425,-0.89033431254253981,0.076872995741506855
15,0.93819140628981934,-0.59542195289059285,0.3448606842663775
16,0.18902628290290968,-0.45552639865344413,-0.042729448913046753
17,-0.44619889773260324,-0.38463667604459473,-0.48975060508255197
18,-0.75494260244143829,-0.30470272557935041,-0.47251797165762
19,-0.83822413102647841,-0.37532186357101849,-0.43425665664320867
20,-1.0373084979293647,-0.48791967126022717,-0.73002771947130007
21,-1.1167961922017349,-0.51532586320957496,-0.90374607274608465
22,-1.0313997165973681,-0.48665082452249608,-0.75250218183740891
23,-0.72529103064658251,-0.49615341029224047,-0.66065438327522052
24,-0.40271678536099675,-0.65544750057951062,-0.25278724854924661
25,-0.11100235682429438,-0.7215426947416681,-0.11072137498938694
26,0.16686217426873573,-0.7295440660665744,-0.072519376514627254
27,0.19692091216515961,-0.792300557050585,0.1087254904517394
28,-0.030487881082624124,0.39885468130789647,0.36136268798708748
29,-0.20367670978668073,0.062278639157488491,0.85266014246763611
30,-0.13601481160729723,-0.40009977240081757,1.3943145658047111
31,0.015126075302456687,-0.87151604890823364,1.6647160055172918
32,0.17650933973069582,-0.85954463481903076,1.7617669342786311
33,0.3151832035089206,-0.8571503758430481,1.7998676894089751
34,0.36906141367139689,-0.83320760726928711,2.2041868992700788
35,0.33170616044578916,-0.82841908931732178,2.6356105285421734
36,0.33737520552701195,-1.0199611186981201,2.754782610936747
37,0.20969848327800367,-0.96968132257461548,2.5161116148100984
38,-0.0096392164898310428,-0.70163890692289066,1.5832889700050252
39,-0.071828246116638184,-0.45798752599106302,0.66141680059977226
40,0.33480181281853683,-0.24988635934435943,-0.21403034551046929
41,0.68665579529871079,0.13290835020129688,-0.84579049662454153
42,-0.90327858241048231,0.52375674453110044,-0.77037026306494205
43,1.0581400594965475,0.72171974248293236,-0.13649031039392057
44,-1.1677731312335033,0.58151083232345857,1.010060282227812
45,-0.81237721699596288,0.26933848386279169,1.9613426621351131
46,-0.38768948694596772,0.57826921709190371,2.1666383052114639
47,-0.44988905224855236,-1.222269242395702,1.838311236702113
48,-0.3610234805522996,-1.0597268484047031,1.0426578512449343
49,-0.42703460275385341,-1.1430476573519479,0.97349258131623095
50,-0.85645220905702502,-1.5165225471503805,1.0919068201585738
51,-1.2966373914030163,-1.5860941481069339,1.3823673527715972
52,-1.7354673322874774,-1.1806113451915339,1.0087054573856715
53,-2.0063681267245608,-0.79624042528448413,-0.18310773236036404
54,-2.2160270725042182,-0.65918415284350784,-1.2847873947165027
55,-2.386812589369578,-0.62057669055399778,-1.9492779984702846
56,-1.96357900157322,-0.948778994184861,-1.8437778451404681
57,-1.5381914135946113,-1.4698253778962833,-1.4728361242982908
58,-0.91938990678905608,-1.862501750857418,-0.92983530112604562
59,-0.2721570432332463,-2.1239136092260158,-0.24965189709937174
60,0.14877905973790817,-0.84972797889632945,0.83456498957937253
61,0.3223305047819256,-0.75456361814962047,0.063431332180042155
62,0.17312411459906851,-0.83911564291994623,-0.48488225185082534
63,-0.35299611799790576,-0.80085770387236543,-0.55614275706010563
64,-0.77013751992638646,-0.85556811890552975,-0.41872799007651818
65,-0.93469015402957201,-0.88593333770032157,-0.35205642582628638
66,-0.80621812107823487,-0.72929418014733027,-0.73151738611343742
67,-0.64225218610738377,-0.60083608456002402,-1.2441448253958933
