,X,Y,Z
1,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
2,-0.0012217304902151227,0.00733038317412138,0.0024434609804302454
3,0.0,0.004886921960860491,0.0024434609804302454
4,0.0024434609804302454,0.006108652334660292,0.00366519158706069
5,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
6,0.0012217304902151227,0.004886921960860491,0.00366519158706069
7,0.0,0.004886921960860491,0.0024434609804302454
8,0.0012217304902151227,0.004886921960860491,0.00366519158706069
9,0.0012217304902151227,0.004886921960860491,0.0012217304902151227
10,0.0,0.006108652334660292,0.0024434609804302454
11,0.0,0.006108652334660292,0.0024434609804302454
12,0.0012217304902151227,0.004886921960860491,0.00366519158706069
13,0.0,0.004886921960860491,0.00366519158706069
14,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
15,0.0,0.006108652334660292,0.0012217304902151227
16,-0.0012217304902151227,0.004886921960860491,0.0024434609804302454
17,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
18,0.0024434609804302454,0.00733038317412138,0.0012217304902151227
19,0.0,0.006108652334660292,0.0024434609804302454
20,0.0024434609804302454,0.004886921960860491,0.0024434609804302454
21,0.0012217304902151227,0.006108652334660292,0.004886921960860491
22,-0.0012217304902151227,0.00366519158706069,0.0024434609804302454
23,0.0,0.006108652334660292,0.00366519158706069
24,0.0,0.00733038317412138,0.0012217304902151227
25,0.0,0.00733038317412138,0.0024434609804302454
26,0.0,0.006108652334660292,0.0024434609804302454
27,0.0,0.004886921960860491,0.0024434609804302454
28,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
29,0.0,0.006108652334660292,0.00366519158706069
30,0.0,0.00733038317412138,0.00366519158706069
31,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
32,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
33,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
34,0.0,0.006108652334660292,0.0024434609804302454
35,0.0,0.00733038317412138,0.0024434609804302454
36,0.0012217304902151227,0.00855211354792118,0.0024434609804302454
37,0.0,0.00733038317412138,0.0024434609804302454
38,0.0,0.006108652334660292,0.0024434609804302454
39,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
40,0.0024434609804302454,0.00733038317412138,0.0012217304902151227
41,0.0,0.006108652334660292,0.0024434609804302454
42,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
43,-0.0012217304902151227,0.004886921960860491,0.0024434609804302454
44,0.0,0.00733038317412138,0.0012217304902151227
45,0.0,0.00733038317412138,0.0024434609804302454
46,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
47,0.0,0.006108652334660292,0.0024434609804302454
48,0.0,0.00733038317412138,0.0024434609804302454
49,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
50,0.0,0.00733038317412138,0.0024434609804302454
51,0.0,0.006108652334660292,0.0012217304902151227
52,0.0,0.00733038317412138,0.0012217304902151227
53,-0.0012217304902151227,0.006108652334660292,0.0024434609804302454
54,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
55,0.0012217304902151227,0.006108652334660292,0.00366519158706069
56,-0.0012217304902151227,0.00733038317412138,0.00366519158706069
57,0.0012217304902151227,0.004886921960860491,0.00366519158706069
58,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
59,0.0012217304902151227,0.00855211354792118,0.0024434609804302454
60,0.0012217304902151227,0.00855211354792118,0.0024434609804302454
61,0.0,0.006108652334660292,0.0024434609804302454
62,0.0,0.006108652334660292,0.00366519158706069
63,0.0,0.006108652334660292,0.0024434609804302454
64,0.0,0.00733038317412138,0.0012217304902151227
65,0.0,0.006108652334660292,0.0024434609804302454
66,0.0,0.00733038317412138,0.0012217304902151227
67,-0.0012217304902151227,0.006108652334660292,0.0012217304902151227
68,0.0,0.006108652334660292,0.0012217304902151227
69,0.0,0.006108652334660292,0.00366519158706069
70,0.0,0.00733038317412138,0.0012217304902151227
71,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
72,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
73,0.0,0.004886921960860491,0.00366519158706069
74,0.0,0.004886921960860491,0.00366519158706069
75,0.0024434609804302454,0.006108652334660292,0.00366519158706069
76,0.0,0.006108652334660292,0.0024434609804302454
77,-0.0012217304902151227,0.006108652334660292,0.0024434609804302454
78,0.0,0.004886921960860491,0.0024434609804302454
79,0.0,0.006108652334660292,0.0024434609804302454
80,0.0,0.00366519158706069,0.0024434609804302454
81,0.0,0.006108652334660292,0.00366519158706069
82,0.0012217304902151227,0.00733038317412138,0.00366519158706069
83,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
84,0.0,0.006108652334660292,0.0024434609804302454
85,0.0024434609804302454,0.006108652334660292,0.00366519158706069
86,0.0024434609804302454,0.00733038317412138,0.0024434609804302454
87,0.0012217304902151227,0.00733038317412138,0.0024434609804302454
88,0.0,0.006108652334660292,0.0024434609804302454
89,0.0,0.00733038317412138,0.0024434609804302454
90,0.0,0.004886921960860491,0.0024434609804302454
91,0.0,0.00733038317412138,0.0024434609804302454
92,0.0,0.006108652334660292,0.004886921960860491
93,0.0012217304902151227,0.004886921960860491,0.00366519158706069
94,0.0012217304902151227,0.004886921960860491,0.00366519158706069
95,0.0,0.006108652334660292,0.0024434609804302454
96,0.0,0.006108652334660292,0.0024434609804302454
97,0.0,0.006108652334660292,0.0024434609804302454
98,0.0012217304902151227,0.00733038317412138,0.004886921960860491
99,0.0,0.006108652334660292,0.0024434609804302454
100,0.0,0.004886921960860491,0.0024434609804302454
101,0.0,0.006108652334660292,0.0024434609804302454
102,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
103,0.0024434609804302454,0.004886921960860491,0.00366519158706069
104,0.0012217304902151227,0.004886921960860491,0.004886921960860491
105,0.0012217304902151227,0.004886921960860491,0.0024434609804302454
106,0.0012217304902151227,0.006108652334660292,0.0024434609804302454
107,0.0012217304902151227,0.00366519158706069,0.0024434609804302454
108,-0.0012217304902151227,0.006108652334660292,0.0012217304902151227
109,0.0,0.00733038317412138,0.0012217304902151227
110,0.0,0.00733038317412138,0.0024434609804302454
111,0.0012217304902151227,0.00855211354792118,0.0024434609804302454
112,0.0012217304902151227,0.00733038317412138,0.00366519158706069
113,0.0,0.006108652334660292,0.00366519158706069
114,-0.0012217304902151227,0.006108652334660292,0.0012217304902151227
